Date,3Mo,6Mo,1Yr,2Yr,3Yr,4Yr,5Yr,7Yr,10Yr,30Yr
5/7/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/8/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/11/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/12/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/13/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/14/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/15/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/18/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/19/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
5/20/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/21/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/22/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/26/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/27/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/28/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
5/29/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/1/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/2/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/3/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/4/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/5/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/8/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/9/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/10/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/11/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/12/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/15/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/16/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/17/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/18/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/19/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/22/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.07,0.08
6/23/1992,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08
6/24/1992,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
6/25/1992,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
6/26/1992,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
6/29/1992,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
6/30/1992,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
7/1/1992,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
7/2/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
7/6/1992,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.08
7/7/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/8/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/9/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/10/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/13/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/14/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/15/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/16/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/17/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/20/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/21/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/22/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/23/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/24/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/27/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
7/28/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
7/29/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
7/30/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
7/31/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/3/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/4/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/5/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/6/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/7/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/10/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/11/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/12/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
8/13/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/14/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/17/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/18/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
8/19/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
8/20/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
8/21/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/24/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/25/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/26/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/27/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/28/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
8/31/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
9/1/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
9/2/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
9/3/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
9/4/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/8/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/9/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/10/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/11/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/14/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/15/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/16/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/17/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/18/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/21/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/22/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.07,0.07
9/23/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
9/24/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/25/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/28/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/29/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
9/30/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/1/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/2/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/5/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/6/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/7/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/8/1992,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
10/9/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/13/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.07,0.08
10/14/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/15/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/16/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/19/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/20/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/21/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/22/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/23/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/26/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/27/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/28/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/29/1992,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.08
10/30/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
11/2/1992,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.06,0.07,0.08
11/3/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
11/4/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
11/5/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
11/6/1992,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.08
11/9/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/10/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/12/1992,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.08
11/13/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.08
11/16/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/17/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/18/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.08
11/19/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.08
11/20/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.08
11/23/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/24/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.08
11/25/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/27/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
11/30/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
12/1/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
12/2/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
12/3/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
12/4/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08
12/7/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/8/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/9/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/10/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/11/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/14/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.07
12/15/1992,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.07
12/16/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/17/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/18/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/21/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/22/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/23/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/24/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/28/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/29/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/30/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
12/31/1992,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
1/4/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/5/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/6/1993,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
1/7/1993,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
1/8/1993,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07
1/11/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/12/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/13/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/14/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/15/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/19/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/20/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/21/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/22/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/25/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
1/26/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.07,0.07
1/27/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
1/28/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
1/29/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/1/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/2/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/3/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/4/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/5/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
2/8/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
2/9/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/10/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/11/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/12/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/16/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07
2/17/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
2/18/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
2/19/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
2/22/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
2/23/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
2/24/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
2/25/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
2/26/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/1/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/2/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/3/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/4/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
3/5/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/8/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/9/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/10/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/11/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/12/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
3/15/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
3/16/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
3/17/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/18/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/19/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/22/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/23/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/24/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/25/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/26/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
3/29/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/30/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
3/31/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/1/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/2/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/5/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/6/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/7/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/8/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/12/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/13/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/14/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/15/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
4/16/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/19/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
4/20/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
4/21/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
4/22/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
4/23/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
4/26/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/27/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/28/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/29/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
4/30/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/3/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/4/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
5/5/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/6/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/7/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/10/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/11/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/12/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/13/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/14/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/17/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/18/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/19/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/20/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
5/21/1993,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.07
5/24/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
5/25/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
5/26/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
5/27/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
5/28/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/1/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/2/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/3/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/4/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/7/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/8/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/9/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/10/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/11/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/14/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/15/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
6/16/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
6/17/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07
6/18/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/21/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/22/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/23/1993,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07
6/24/1993,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07
6/25/1993,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07
6/28/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
6/29/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
6/30/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/1/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/2/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/6/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/7/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/8/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/9/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/12/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
7/13/1993,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07
